id,raw_path,n_points,lambda1,lambda2,lambda3,r1,r2,r3,ratio12,ratio23,trace,proj_hist_bin_0,proj_hist_bin_1,proj_hist_bin_2,proj_hist_bin_3,proj_hist_bin_4,proj_hist_bin_5,proj_hist_bin_6,proj_hist_bin_7
Eiche_27,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\27.txt,1024,0.1575922816991806,0.0035365985240787268,0.0015574655262753367,0.9686878323554993,0.021738754585385323,0.00957342516630888,44.56040954589844,2.2707393169403076,0.16268634796142578,0.177734375,0.2255859375,0.1943359375,0.2529296875,0.0263671875,0.048828125,0.0380859375,0.0361328125
Eiche_28,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\28.txt,1024,0.08625859022140503,0.006127223838120699,0.0030385255813598633,0.9039474725723267,0.06421028077602386,0.031842250376939774,14.077924728393555,2.016512155532837,0.0954243466258049,0.47265625,0.4091796875,0.01953125,0.015625,0.017578125,0.0185546875,0.0185546875,0.0283203125
Eiche_29,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\29.txt,1024,0.14968843758106232,0.0021610907278954983,0.0014637481654062867,0.9763566255569458,0.014095913618803024,0.009547431953251362,69.26522827148438,1.4764089584350586,0.1533132791519165,0.0791015625,0.435546875,0.2998046875,0.033203125,0.029296875,0.0341796875,0.0380859375,0.05078125
Eiche_3,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\3.txt,1024,0.09582847356796265,0.015086914412677288,0.009259425103664398,0.7974089980125427,0.12554140388965607,0.0770496279001236,6.3517608642578125,1.6293575763702393,0.12017481029033661,0.62890625,0.2685546875,0.0234375,0.015625,0.013671875,0.015625,0.0126953125,0.021484375
Eiche_30,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\30.txt,1024,0.0897936299443245,0.019228100776672363,0.004009077791124582,0.7944173216819763,0.17011380195617676,0.035468894988298416,4.669917106628418,4.796140670776367,0.113030806183815,0.2900390625,0.4375,0.1484375,0.0703125,0.0146484375,0.013671875,0.0107421875,0.0146484375
Eiche_31,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\31.txt,1024,0.11218484491109848,0.004844001494348049,0.00263589876703918,0.937492847442627,0.04047977179288864,0.022027362138032913,23.15953826904297,1.8377039432525635,0.1196647435426712,0.2861328125,0.517578125,0.0693359375,0.03515625,0.025390625,0.01953125,0.017578125,0.029296875
Eiche_5,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\5.txt,1024,0.12396132200956345,0.01129507552832365,0.004971417132765055,0.8839995265007019,0.08054804056882858,0.03545243293046951,10.974811553955078,2.272003173828125,0.14022782444953918,0.19921875,0.3310546875,0.3037109375,0.03125,0.0283203125,0.025390625,0.0302734375,0.05078125
Eiche_4,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\4.txt,1024,0.11271386593580246,0.0036173053085803986,0.002378002041950822,0.9494958519935608,0.03047199547290802,0.020032167434692383,31.159622192382812,1.521153211593628,0.11870917677879333,0.291015625,0.4365234375,0.1455078125,0.0234375,0.0205078125,0.0234375,0.0244140625,0.03515625
Eiche_6,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Eiche\6.txt,1024,0.07599153369665146,0.01070639118552208,0.007794501259922981,0.8042076826095581,0.11330422759056091,0.08248810470104218,7.09777307510376,1.3735826015472412,0.09449242800474167,0.5341796875,0.3388671875,0.0556640625,0.0166015625,0.015625,0.013671875,0.009765625,0.015625
Esche_131,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\131.pts,1024,0.08024159073829651,0.024779777973890305,0.019263068214058876,0.6456286311149597,0.1993795782327652,0.15499179065227509,3.2381885051727295,1.2863879203796387,0.12428443133831024,0.552734375,0.33984375,0.0478515625,0.015625,0.0078125,0.0107421875,0.009765625,0.015625
Esche_156,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\156.pts,1024,0.21787293255329132,0.003403231268748641,0.0009519866434857249,0.9804020524024963,0.015314132906496525,0.004283825401216745,64.0194320678711,3.574873208999634,0.22222815454006195,0.0966796875,0.1162109375,0.1533203125,0.1630859375,0.2333984375,0.109375,0.052734375,0.0751953125
Esche_159,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\159.pts,1024,0.16194278001785278,0.004275287967175245,0.003664429532364011,0.9532634615898132,0.02516614831984043,0.021570377051830292,37.87879943847656,1.1666995286941528,0.16988249123096466,0.248046875,0.23828125,0.2880859375,0.08203125,0.0322265625,0.033203125,0.0322265625,0.0458984375
Esche_149,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\149.pts,1024,0.2102486938238144,0.002545788651332259,0.0013884353684261441,0.9816314578056335,0.0118860499933362,0.006482474971562624,82.58685302734375,1.833566665649414,0.21418291330337524,0.0986328125,0.1455078125,0.2861328125,0.26171875,0.06640625,0.0390625,0.0439453125,0.05859375
Esche_169,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\169.pts,1024,0.18907327950000763,0.002126745879650116,0.0007657257956452668,0.9849323630332947,0.011078777723014355,0.0039888666942715645,88.90262603759766,2.7774248123168945,0.1919657438993454,0.0859375,0.103515625,0.1181640625,0.193359375,0.28125,0.083984375,0.05859375,0.0751953125
Esche_171,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\171.pts,1024,0.17130354046821594,0.0068360292352736,0.003102746093645692,0.9451630711555481,0.03771762177348137,0.01711932383477688,25.058923721313477,2.203219175338745,0.18124231696128845,0.126953125,0.3818359375,0.3037109375,0.025390625,0.03125,0.0341796875,0.0458984375,0.05078125
Esche_181,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\181.pts,1024,0.11593326926231384,0.006098931189626455,0.004649783950299025,0.9151519536972046,0.04814363643527031,0.03670438379049301,19.0087833404541,1.3116589784622192,0.12668198347091675,0.3349609375,0.4072265625,0.130859375,0.0244140625,0.01953125,0.021484375,0.0244140625,0.037109375
Esche_182,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\182.pts,1024,0.12140373885631561,0.008259652182459831,0.001174842705950141,0.9278919100761414,0.06312873959541321,0.008979352191090584,14.698408126831055,7.030433177947998,0.13083823025226593,0.181640625,0.2060546875,0.2607421875,0.17578125,0.0380859375,0.0390625,0.04296875,0.0556640625
Esche_189,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\189.pts,1024,0.13235199451446533,0.057936836034059525,0.03502417355775833,0.5874139070510864,0.25713932514190674,0.15544673800468445,2.284418821334839,1.6541956663131714,0.2253130078315735,0.1767578125,0.1494140625,0.2158203125,0.2333984375,0.1533203125,0.0556640625,0.0126953125,0.0029296875
Esche_196,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\196.pts,1024,0.21083419024944305,0.004953872878104448,0.0013443592470139265,0.9709935784339905,0.022814985364675522,0.006191425956785679,42.55946731567383,3.6849324703216553,0.21713241934776306,0.07421875,0.0966796875,0.1689453125,0.2666015625,0.20703125,0.0615234375,0.0771484375,0.0478515625
Esche_199,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\199.pts,1024,0.1520354002714157,0.011018536053597927,0.002103888662531972,0.9205461740493774,0.06671519577503204,0.01273865532130003,13.798148155212402,5.237224102020264,0.16515782475471497,0.193359375,0.322265625,0.3427734375,0.02734375,0.02734375,0.0234375,0.02734375,0.0361328125
Esche_22,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\22.pts,1024,0.17805223166942596,0.001981559908017516,0.0008000435773283243,0.9846178889274597,0.010957904160022736,0.004424192011356354,89.85458374023438,2.4768147468566895,0.1808338314294815,0.1435546875,0.115234375,0.154296875,0.228515625,0.1416015625,0.12890625,0.04296875,0.044921875
Esche_228,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\228.pts,1024,0.11501064896583557,0.022185994312167168,0.00963076576590538,0.7833050489425659,0.15110254287719727,0.06559242308139801,5.183930397033691,2.3036584854125977,0.14682741463184357,0.2861328125,0.3564453125,0.177734375,0.0986328125,0.01953125,0.0029296875,0.0458984375,0.0126953125
Esche_238,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\238.pts,1024,0.14749273657798767,0.006431699730455875,0.001518643693998456,0.9488536715507507,0.04137655720114708,0.009769773110747337,22.93215560913086,4.235160827636719,0.15544308722019196,0.1796875,0.1953125,0.1806640625,0.173828125,0.126953125,0.0419921875,0.04296875,0.05859375
Esche_229,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\229.pts,1024,0.08988941460847855,0.03345777094364166,0.005834960378706455,0.6958346366882324,0.2589968740940094,0.045168474316596985,2.686652898788452,5.734018325805664,0.1291821449995041,0.4599609375,0.2353515625,0.1328125,0.1337890625,0.0234375,0.0048828125,0.0029296875,0.0068359375
Esche_240,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\240.pts,1024,0.11281551420688629,0.005727158859372139,0.004282650072127581,0.9185037016868591,0.04662848636507988,0.03486780822277069,19.69833755493164,1.337293267250061,0.12282531708478928,0.3037109375,0.322265625,0.2265625,0.04296875,0.02734375,0.0224609375,0.025390625,0.029296875
Esche_250,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\250.pts,1024,0.12919631600379944,0.01873166114091873,0.0024035165552049875,0.859409511089325,0.12460236996412277,0.01598811149597168,6.897216320037842,7.793438911437988,0.1503314971923828,0.2802734375,0.361328125,0.2060546875,0.029296875,0.0263671875,0.02734375,0.02734375,0.0419921875
Esche_264,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\264.pts,1024,0.10974474996328354,0.006430489476770163,0.0028586555272340775,0.9219622015953064,0.05402233824133873,0.024015475064516068,17.066314697265625,2.2494802474975586,0.11903389543294907,0.3515625,0.49609375,0.0224609375,0.01953125,0.0244140625,0.0224609375,0.0234375,0.0400390625
Esche_45,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\45.pts,1024,0.12669377028942108,0.02801440842449665,0.008374256081879139,0.776869535446167,0.17178066074848175,0.051349833607673645,4.5224504470825195,3.3453011512756348,0.16308243572711945,0.310546875,0.4912109375,0.0732421875,0.0185546875,0.0390625,0.029296875,0.013671875,0.0244140625
Esche_94,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\94.pts,1024,0.15202875435352325,0.0077142310328781605,0.005781223531812429,0.9184684157371521,0.04660485312342644,0.03492675721645355,19.707569122314453,1.3343595266342163,0.1655241996049881,0.2802734375,0.5205078125,0.07421875,0.0205078125,0.0224609375,0.0234375,0.0244140625,0.0341796875
Esche_E1,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\E1.xyz,1024,0.16631896793842316,0.013874548487365246,0.009252065792679787,0.8779247403144836,0.07323764264583588,0.04883759096264839,11.987343788146973,1.499616265296936,0.1894455850124359,0.2021484375,0.224609375,0.1826171875,0.185546875,0.1318359375,0.0576171875,0.009765625,0.005859375
Esche_Es1,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Es1.xyz,1024,0.08524225652217865,0.014229645021259785,0.01053883507847786,0.7748539447784424,0.1293477863073349,0.09579824656248093,5.990469932556152,1.3502103090286255,0.11001073569059372,0.7265625,0.22265625,0.005859375,0.005859375,0.0087890625,0.0068359375,0.0078125,0.015625
Esche_Es2,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Es2.xyz,1024,0.08146367222070694,0.013739241287112236,0.011320496909320354,0.7647489905357361,0.12897861003875732,0.106272391974926,5.929269790649414,1.2136605978012085,0.10652340948581696,0.685546875,0.251953125,0.021484375,0.0068359375,0.0078125,0.0068359375,0.0078125,0.01171875
Esche_Es3,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Es3.xyz,1024,0.08593182265758514,0.023994050920009613,0.007637256756424904,0.7309419512748718,0.2040950357913971,0.06496302783489227,3.5813803672790527,3.1417107582092285,0.11756313592195511,0.6318359375,0.298828125,0.0205078125,0.0126953125,0.01171875,0.005859375,0.005859375,0.0126953125
Esche_Es4,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Es4.xyz,1024,0.10726150125265121,0.015058397315442562,0.0042020343244075775,0.8477700352668762,0.1190180778503418,0.033211901783943176,7.123035430908203,3.583597183227539,0.12652193009853363,0.4931640625,0.3720703125,0.083984375,0.0146484375,0.005859375,0.005859375,0.0068359375,0.017578125
Esche_Es5,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Es5.xyz,1024,0.06725277751684189,0.022051697596907616,0.010791891254484653,0.671880304813385,0.2203046828508377,0.10781501233577728,3.0497777462005615,2.043358087539673,0.10009636729955673,0.625,0.318359375,0.02734375,0.005859375,0.00390625,0.0048828125,0.0048828125,0.009765625
Esche_Jerome_Es19_HEW7,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Jerome_Es19_HEW7.xyz,1024,0.08671554923057556,0.004825136624276638,0.0020181764848530293,0.9268555045127869,0.05157327279448509,0.021571194753050804,17.97162628173828,2.3908398151397705,0.09355886280536652,0.5,0.3779296875,0.0126953125,0.017578125,0.0166015625,0.017578125,0.021484375,0.0361328125
Esche_Jerome_Es28_HEW35,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Jerome_Es28_HEW35.xyz,1024,0.1271883100271225,0.003985067829489708,0.0014823878882452846,0.9587846398353577,0.030040666460990906,0.011174696497619152,31.916223526000977,2.6882760524749756,0.1326557695865631,0.2578125,0.3955078125,0.189453125,0.0224609375,0.0322265625,0.0283203125,0.029296875,0.044921875
Esche_Jerome_Es32_HEW7,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Jerome_Es32_HEW7.xyz,1024,0.11097551137208939,0.0025762850418686867,0.00215475307777524,0.959111750125885,0.022265680134296417,0.018622567877173424,43.07579040527344,1.1956288814544678,0.11570654809474945,0.18359375,0.4921875,0.169921875,0.0244140625,0.0244140625,0.02734375,0.033203125,0.044921875
Esche_Jerome_Es67_HEW35,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Jerome_Es67_HEW35.xyz,1024,0.05772387236356735,0.020127564668655396,0.011461235582828522,0.6463122367858887,0.2253606766462326,0.12832710146903992,2.867901563644409,1.756142497062683,0.08931267261505127,0.646484375,0.2880859375,0.021484375,0.0068359375,0.0078125,0.005859375,0.0068359375,0.0166015625
Esche_Jerome_Es89_HEW7,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Jerome_Es89_HEW7.xyz,1024,0.0997164398431778,0.006723916623741388,0.002065240405499935,0.918998122215271,0.06196838989853859,0.019033491611480713,14.830111503601074,3.2557549476623535,0.10850559175014496,0.298828125,0.4736328125,0.091796875,0.025390625,0.01953125,0.0234375,0.0244140625,0.04296875
Esche_Jerome_Es28_HEW7,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Esche\Jerome_Es28_HEW7.xyz,1024,0.07351309806108475,0.012578986585140228,0.010603267699480057,0.7602547407150269,0.13008885085582733,0.1096564382314682,5.844119071960449,1.1863311529159546,0.09669534862041473,0.44921875,0.2734375,0.216796875,0.0341796875,0.005859375,0.0048828125,0.0048828125,0.0107421875
Fichte_33_62,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\33_62.txt,1024,0.059258174151182175,0.006413156632333994,0.004652823321521282,0.8426432609558105,0.09119422733783722,0.06616251915693283,9.240094184875488,1.3783366680145264,0.07032415270805359,0.3759765625,0.3310546875,0.173828125,0.0751953125,0.017578125,0.0068359375,0.0078125,0.01171875
Fichte_34_10,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\34_10.txt,1024,0.08713572472333908,0.003170104930177331,0.0029764657374471426,0.9341078400611877,0.0339839942753315,0.031908150762319565,27.4867000579834,1.0650568008422852,0.0932822972536087,0.4326171875,0.294921875,0.150390625,0.0517578125,0.0126953125,0.013671875,0.015625,0.0283203125
Fichte_34_16,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\34_16.txt,1024,0.1137872189283371,0.0016152261523529887,0.0006353600765578449,0.9806047081947327,0.013919827528297901,0.0054754577577114105,70.44661712646484,2.5422215461730957,0.11603780090808868,0.22265625,0.279296875,0.25390625,0.103515625,0.03125,0.0283203125,0.033203125,0.0478515625
Fichte_34_23,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\34_23.txt,1024,0.06026396527886391,0.0041582174599170685,0.0031015656422823668,0.892485499382019,0.061581552028656006,0.04593295976519585,14.492740631103516,1.3406833410263062,0.06752374768257141,0.2783203125,0.2646484375,0.2099609375,0.1533203125,0.0576171875,0.0166015625,0.005859375,0.013671875
Fichte_34_24,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\34_24.txt,1024,0.06477218866348267,0.007106405217200518,0.004357160069048405,0.8496300578117371,0.093216173350811,0.05715376138687134,9.114620208740234,1.630971908569336,0.07623575627803802,0.3330078125,0.2822265625,0.193359375,0.111328125,0.0400390625,0.0126953125,0.01171875,0.015625
Fichte_34_25,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\34_25.txt,1024,0.06439466029405594,0.008266781456768513,0.003554809605702758,0.8448941111564636,0.1084648072719574,0.04664109647274017,7.789568901062012,2.3255200386047363,0.07621625065803528,0.2685546875,0.244140625,0.2373046875,0.1298828125,0.0751953125,0.029296875,0.0048828125,0.0107421875
Fichte_34_26,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\34_26.txt,1024,0.0716625526547432,0.004778769798576832,0.0030526902992278337,0.9014836549758911,0.06011483818292618,0.038401514291763306,14.996025085449219,1.5654288530349731,0.07949400693178177,0.2900390625,0.2900390625,0.201171875,0.13671875,0.0498046875,0.0087890625,0.0087890625,0.0146484375
Fichte_34_46,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\34_46.txt,1024,0.07907937467098236,0.006936737336218357,0.004440280143171549,0.8742265105247498,0.07668598741292953,0.0490875206887722,11.400081634521484,1.5622296333312988,0.09045639634132385,0.353515625,0.2587890625,0.1806640625,0.09375,0.0595703125,0.025390625,0.0126953125,0.015625
Fichte_34_9,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\34_9.txt,1024,0.08875848352909088,0.013202848844230175,0.003772149095311761,0.8394548296928406,0.12486913055181503,0.0356760136783123,6.722677230834961,3.500086545944214,0.1057334840297699,0.3505859375,0.2646484375,0.205078125,0.1240234375,0.0205078125,0.0078125,0.0087890625,0.0185546875
Fichte_35_10,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\35_10.txt,1024,0.09755881875753403,0.0062468042597174644,0.0024394907522946596,0.918242871761322,0.05879615619778633,0.02296096831560135,15.617396354675293,2.5607001781463623,0.10624511539936066,0.107421875,0.2685546875,0.2255859375,0.162109375,0.07421875,0.0595703125,0.0498046875,0.052734375
Fichte_35_12,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\35_12.txt,1024,0.06363903731107712,0.010336419567465782,0.006500962655991316,0.7907786965370178,0.12844035029411316,0.08078096061944962,6.156777858734131,1.5899828672409058,0.08047641813755035,0.408203125,0.2685546875,0.146484375,0.056640625,0.0361328125,0.03125,0.0224609375,0.0302734375
Fichte_35_125,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\35_125.txt,1024,0.07063142955303192,0.003727942705154419,0.003532151225954294,0.9067922234535217,0.04786070063710213,0.045347053557634354,18.946489334106445,1.0554312467575073,0.0778915211558342,0.232421875,0.296875,0.2041015625,0.080078125,0.0625,0.0439453125,0.0380859375,0.0419921875
Fichte_35_19,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\35_19.txt,1024,0.07575631141662598,0.003290431573987007,0.0010000767651945353,0.946399986743927,0.04110633581876755,0.012493648566305637,23.02321434020996,3.2901787757873535,0.08004681766033173,0.0732421875,0.1572265625,0.3056640625,0.1845703125,0.1279296875,0.0732421875,0.0478515625,0.0302734375
Fichte_35_2,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\35_2.txt,1024,0.05713006854057312,0.00950721837580204,0.004599867854267359,0.8019701242446899,0.1334587037563324,0.06457119435071945,6.009125709533691,2.0668458938598633,0.07123715430498123,0.3154296875,0.2744140625,0.2119140625,0.099609375,0.046875,0.0224609375,0.015625,0.013671875
Fichte_35_20,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\35_20.txt,1024,0.10104656219482422,0.0057206605561077595,0.004333560820668936,0.9095035791397095,0.05149072781205177,0.039005670696496964,17.66344451904297,1.3200831413269043,0.11110078543424606,0.1455078125,0.361328125,0.1943359375,0.1220703125,0.0615234375,0.03125,0.03515625,0.048828125
Fichte_35_22,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\35_22.txt,1024,0.08386535942554474,0.004882953129708767,0.0026221356820315123,0.9178608655929565,0.05344127491116524,0.028697853907942772,17.17513084411621,1.862204670906067,0.09137044847011566,0.298828125,0.216796875,0.18359375,0.111328125,0.0703125,0.0380859375,0.0341796875,0.046875
Fichte_35_23,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\35_23.txt,1024,0.08034491539001465,0.005774396471679211,0.0021030576899647713,0.9107090830802917,0.06545274704694748,0.023838147521018982,13.913992881774902,2.7457146644592285,0.08822236955165863,0.2138671875,0.2783203125,0.2333984375,0.11328125,0.0517578125,0.03125,0.0341796875,0.0439453125
Fichte_35_24,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\35_24.txt,1024,0.06229456141591072,0.008989039808511734,0.007618694566190243,0.7895151972770691,0.11392620950937271,0.0965585932135582,6.930057525634766,1.179866075515747,0.07890229672193527,0.474609375,0.3037109375,0.1025390625,0.05859375,0.0185546875,0.0126953125,0.009765625,0.01953125
Fichte_35_25,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\35_25.txt,1024,0.07596507668495178,0.005202162079513073,0.0019556444603949785,0.9138888716697693,0.06258399039506912,0.023527149111032486,14.6025972366333,2.6600754261016846,0.08312288671731949,0.2607421875,0.33203125,0.166015625,0.080078125,0.0478515625,0.03125,0.0341796875,0.0478515625
